Closing_price,Highest_price,Last_Modified,Number_of_transactions,Opening_price,Securities_abbreviation,Securities_code,Transaction_date,currency,market,minimum_price,price_limit,trading_volume,ups_downs
9.83,10.07,"Sun, 06 Oct 2024 01:12:57 GMT",63746489,9.15,安科生物,300009-SZE,2024-09-30,CNY,SZE,9.02,12.6002,606374674.42,1.1
4.2,4.25,"Sun, 06 Oct 2024 01:12:57 GMT",244424337,3.55,豆神教育,300010-SZE,2024-09-30,CNY,SZE,3.45,18.3099,936182905.81,0.65
8.06,8.25,"Sun, 06 Oct 2024 01:12:57 GMT",64038084,7.2,鼎汉技术,300011-SZE,2024-09-30,CNY,SZE,7.0,15.9712,486458108.29,1.11
15.04,15.22,"Sun, 06 Oct 2024 01:12:57 GMT",72947312,13.99,华测检测,300012-SZE,2024-09-30,CNY,SZE,13.6,15.1608,1050237039.49,1.98
2.68,2.75,"Sun, 06 Oct 2024 01:12:57 GMT",35441155,2.4,*ST新宁,300013-SZE,2024-09-30,CNY,SZE,2.4,11.2033,90847376.79,0.27
48.78,48.78,"Sun, 06 Oct 2024 01:12:57 GMT",101753700,44.41,亿纬锂能,300014-SZE,2024-09-30,CNY,SZE,43.58,20.0,4702360571.24,8.13
15.91,15.91,"Sun, 06 Oct 2024 01:12:57 GMT",463397481,14.5,爱尔眼科,300015-SZE,2024-09-30,CNY,SZE,14.0,19.9849,6966199830.04,2.65
6.24,6.34,"Sun, 06 Oct 2024 01:12:57 GMT",41138115,5.73,北陆药业,300016-SZE,2024-09-30,CNY,SZE,5.58,12.2302,244808098.54,0.68
9.35,9.38,"Sun, 06 Oct 2024 01:12:57 GMT",268938636,8.25,网宿科技,300017-SZE,2024-09-30,CNY,SZE,8.15,17.0213,2363121139.95,1.36
6.06,6.14,"Sun, 06 Oct 2024 01:12:57 GMT",36053677,5.49,中元股份,300018-SZE,2024-09-30,CNY,SZE,5.41,13.0597,208338488.99,0.7
14.18,14.45,"Sun, 06 Oct 2024 01:12:57 GMT",19528120,12.99,硅宝科技,300019-SZE,2024-09-30,CNY,SZE,12.7,14.1707,263943446.91,1.76
2.26,2.32,"Sun, 06 Oct 2024 01:12:57 GMT",135719449,1.99,*ST银江,300020-SZE,2024-09-30,CNY,SZE,1.99,12.4378,288757969.16,0.25
3.92,3.97,"Sun, 06 Oct 2024 01:12:57 GMT",51359501,3.57,大禹节水,300021-SZE,2024-09-30,CNY,SZE,3.52,12.6437,193008463.77,0.44
4.52,4.63,"Sun, 06 Oct 2024 01:12:57 GMT",40687071,4.06,吉峰科技,300022-SZE,2024-09-30,CNY,SZE,4.06,11.33,176042508.76,0.46
12.36,12.49,"Sun, 06 Oct 2024 01:12:57 GMT",116592561,11.08,机器人,300024-SZE,2024-09-30,CNY,SZE,11.0,17.0455,1370758272.21,1.8
10.49,10.98,"Sun, 06 Oct 2024 01:12:57 GMT",39083995,9.53,华星创业,300025-SZE,2024-09-30,CNY,SZE,9.27,11.953,390763249.5,1.12
4.07,4.11,"Sun, 06 Oct 2024 01:12:57 GMT",182955841,3.71,红日药业,300026-SZE,2024-09-30,CNY,SZE,3.68,13.0556,713405524.09,0.47
2.87,2.87,"Sun, 06 Oct 2024 01:12:57 GMT",385292572,2.59,华谊兄弟,300027-SZE,2024-09-30,CNY,SZE,2.48,20.0837,1035090195.41,0.48
4.72,4.93,"Sun, 06 Oct 2024 01:12:57 GMT",8685950,4.3,ST天龙,300029-SZE,2024-09-30,CNY,SZE,4.29,11.5839,39661212.17,0.49
6.59,6.59,"Sun, 06 Oct 2024 01:12:57 GMT",58431604,5.78,阳普医疗,300030-SZE,2024-09-30,CNY,SZE,5.54,20.0364,353270578.32,1.1
19.27,19.47,"Sun, 06 Oct 2024 01:12:57 GMT",47199476,17.34,宝通科技,300031-SZE,2024-09-30,CNY,SZE,17.11,15.7357,859528714.29,2.62
4.41,4.46,"Sun, 06 Oct 2024 01:12:57 GMT",74904183,3.94,金龙机电,300032-SZE,2024-09-30,CNY,SZE,3.84,16.6667,311470928.7,0.63
193.31,193.31,"Sun, 06 Oct 2024 01:12:57 GMT",22199275,187.99,同花顺,300033-SZE,2024-09-30,CNY,SZE,179.01,20.0012,4226988262.9,32.22
17.21,17.47,"Sun, 06 Oct 2024 01:12:57 GMT",48330583,15.61,钢研高纳,300034-SZE,2024-09-30,CNY,SZE,15.45,14.5043,797083325.75,2.18
10.56,10.58,"Sun, 06 Oct 2024 01:12:57 GMT",46945643,9.39,中科电气,300035-SZE,2024-09-30,CNY,SZE,9.39,16.6851,469624436.16,1.51
17.89,18.0,"Sun, 06 Oct 2024 01:12:57 GMT",52694744,16.0,超图软件,300036-SZE,2024-09-30,CNY,SZE,15.83,17.3885,892936452.79,2.65
40.65,41.65,"Sun, 06 Oct 2024 01:12:57 GMT",24881642,36.85,新宙邦,300037-SZE,2024-09-30,CNY,SZE,36.4,14.1533,963814761.26,5.04
6.39,6.52,"Sun, 06 Oct 2024 01:12:57 GMT",64096589,5.94,上海凯宝,300039-SZE,2024-09-30,CNY,SZE,5.85,12.3023,395399518.46,0.7
6.52,6.66,"Sun, 06 Oct 2024 01:12:57 GMT",69280512,5.93,九洲集团,300040-SZE,2024-09-30,CNY,SZE,5.76,14.386,429164088.8,0.82
9.02,9.24,"Sun, 06 Oct 2024 01:12:57 GMT",40838816,8.23,回天新材,300041-SZE,2024-09-30,CNY,SZE,8.11,13.0326,353326181.22,1.04
21.99,22.22,"Sun, 06 Oct 2024 01:12:57 GMT",15578574,19.5,朗科科技,300042-SZE,2024-09-30,CNY,SZE,19.2,16.7817,322565309.15,3.16
3.11,3.15,"Sun, 06 Oct 2024 01:12:57 GMT",135764740,2.81,星辉娱乐,300043-SZE,2024-09-30,CNY,SZE,2.76,14.7601,400405751.2,0.4
5.19,5.25,"Sun, 06 Oct 2024 01:12:57 GMT",115285009,4.68,赛为智能,300044-SZE,2024-09-30,CNY,SZE,4.57,16.1074,565988624.22,0.72
21.59,21.9,"Sun, 06 Oct 2024 01:12:57 GMT",85313771,19.24,华力创通,300045-SZE,2024-09-30,CNY,SZE,19.16,18.1072,1753032649.22,3.31
20.78,20.9,"Sun, 06 Oct 2024 01:12:57 GMT",48256585,18.04,台基股份,300046-SZE,2024-09-30,CNY,SZE,17.71,19.2197,927050107.12,3.35
11.98,11.98,"Sun, 06 Oct 2024 01:12:57 GMT",168222434,10.8,天源迪科,300047-SZE,2024-09-30,CNY,SZE,10.22,20.0401,1887690888.79,2.0
5.35,5.48,"Sun, 06 Oct 2024 01:12:57 GMT",43149869,4.99,合康新能,300048-SZE,2024-09-30,CNY,SZE,4.88,10.9959,224594402.06,0.53
48.33,49.0,"Sun, 06 Oct 2024 01:12:57 GMT",11436814,43.8,福瑞股份,300049-SZE,2024-09-30,CNY,SZE,43.8,12.9998,529663637.3,5.56
5.63,5.63,"Sun, 06 Oct 2024 01:12:57 GMT",159232215,4.95,世纪鼎利,300050-SZE,2024-09-30,CNY,SZE,4.88,20.0426,842077730.59,0.94
9.01,9.28,"Sun, 06 Oct 2024 01:12:57 GMT",28765061,8.31,琏升科技,300051-SZE,2024-09-30,CNY,SZE,7.96,14.3401,245043843.75,1.13
14.75,14.86,"Sun, 06 Oct 2024 01:12:57 GMT",31094350,13.42,中青宝,300052-SZE,2024-09-30,CNY,SZE,12.97,17.7175,433453233.01,2.22
12.26,12.47,"Sun, 06 Oct 2024 01:12:57 GMT",84660567,10.97,航宇微,300053-SZE,2024-09-30,CNY,SZE,10.91,15.879,987043401.58,1.68
23.85,24.0,"Sun, 06 Oct 2024 01:12:57 GMT",27330951,21.89,鼎龙股份,300054-SZE,2024-09-30,CNY,SZE,21.64,13.5714,625474124.77,2.85
5.14,5.24,"Sun, 06 Oct 2024 01:12:57 GMT",33530587,4.68,万邦达,300055-SZE,2024-09-30,CNY,SZE,4.61,13.969,164334771.09,0.63
11.94,11.98,"Sun, 06 Oct 2024 01:12:57 GMT",55330247,10.31,中创环保,300056-SZE,2024-09-30,CNY,SZE,10.3,19.6393,626099274.09,1.96
5.25,5.27,"Sun, 06 Oct 2024 01:12:57 GMT",60151902,4.79,万顺新材,300057-SZE,2024-09-30,CNY,SZE,4.68,14.1304,301042284.08,0.65
7.04,7.13,"Sun, 06 Oct 2024 01:12:57 GMT",223620879,6.36,蓝色光标,300058-SZE,2024-09-30,CNY,SZE,6.35,15.7895,1507970862.36,0.96
20.3,20.3,"Sun, 06 Oct 2024 01:12:57 GMT",1536951582,19.49,东方财富,300059-SZE,2024-09-30,CNY,SZE,19.16,19.9764,30597718303.09,3.38
12.32,12.32,"Sun, 06 Oct 2024 01:12:57 GMT",175849989,10.97,旗天科技,300061-SZE,2024-09-30,CNY,SZE,10.22,19.9611,2022486988.66,2.05
5.98,6.17,"Sun, 06 Oct 2024 01:12:57 GMT",45812568,5.5,中能电气,300062-SZE,2024-09-30,CNY,SZE,5.32,13.9048,260663776.03,0.73
5.76,5.8,"Sun, 06 Oct 2024 01:12:57 GMT",145262951,5.02,天龙集团,300063-SZE,2024-09-30,CNY,SZE,4.92,19.0083,777570843.13,0.92
8.88,8.88,"Sun, 06 Oct 2024 01:12:57 GMT",83690417,7.73,海兰信,300065-SZE,2024-09-30,CNY,SZE,7.73,20.0,714000470.73,1.48
4.13,4.16,"Sun, 06 Oct 2024 01:12:57 GMT",73514203,3.75,三川智慧,300066-SZE,2024-09-30,CNY,SZE,3.59,16.338,285588977.16,0.58
5.19,5.23,"Sun, 06 Oct 2024 01:12:57 GMT",204795210,4.57,安诺其,300067-SZE,2024-09-30,CNY,SZE,4.45,18.7643,987069153.61,0.82
16.18,16.18,"Sun, 06 Oct 2024 01:12:57 GMT",232117098,14.0,南都电源,300068-SZE,2024-09-30,CNY,SZE,13.97,20.0297,3503069618.75,2.7
14.2,14.3,"Sun, 06 Oct 2024 01:12:57 GMT",10086281,12.6,金利华电,300069-SZE,2024-09-30,CNY,SZE,12.47,14.0562,135022361.23,1.75
4.87,4.93,"Sun, 06 Oct 2024 01:12:57 GMT",216293564,4.41,碧水源,300070-SZE,2024-09-30,CNY,SZE,4.3,15.677,997424813.43,0.66
3.95,4.06,"Sun, 06 Oct 2024 01:12:57 GMT",162585090,3.5,福石控股,300071-SZE,2024-09-30,CNY,SZE,3.42,13.5057,610683712.65,0.47
4.17,4.2,"Sun, 06 Oct 2024 01:12:57 GMT",347369744,3.59,海新能科,300072-SZE,2024-09-30,CNY,SZE,3.51,18.4659,1333417663.01,0.65
43.32,43.34,"Sun, 06 Oct 2024 01:12:57 GMT",59700477,38.2,当升科技,300073-SZE,2024-09-30,CNY,SZE,37.51,19.9336,2399960034.47,7.2
4.05,4.15,"Sun, 06 Oct 2024 01:12:57 GMT",45020700,3.65,华平股份,300074-SZE,2024-09-30,CNY,SZE,3.6,14.7309,173782519.85,0.52
16.1,16.38,"Sun, 06 Oct 2024 01:12:57 GMT",57604470,14.5,数字政通,300075-SZE,2024-09-30,CNY,SZE,14.5,16.3295,887288522.93,2.26
5.08,5.15,"Sun, 06 Oct 2024 01:12:57 GMT",67025757,4.57,GQY视讯,300076-SZE,2024-09-30,CNY,SZE,4.42,15.1927,320236044.32,0.67
13.43,13.43,"Sun, 06 Oct 2024 01:12:57 GMT",79709948,11.67,国民技术,300077-SZE,2024-09-30,CNY,SZE,11.67,20.0179,1017553081.82,2.24
3.3,3.32,"Sun, 06 Oct 2024 01:12:57 GMT",104886246,2.91,思创医惠,300078-SZE,2024-09-30,CNY,SZE,2.88,17.8571,326077725.32,0.5
5.5,5.58,"Sun, 06 Oct 2024 01:12:57 GMT",136191987,5.0,数码视讯,300079-SZE,2024-09-30,CNY,SZE,4.94,14.8225,716933743.57,0.71
4.57,4.65,"Sun, 06 Oct 2024 01:12:57 GMT",94112454,3.93,易成新能,300080-SZE,2024-09-30,CNY,SZE,3.93,16.5816,399264223.22,0.65
6.61,6.66,"Sun, 06 Oct 2024 01:12:57 GMT",111982101,5.9,恒信东方,300081-SZE,2024-09-30,CNY,SZE,5.66,16.9912,690302027.94,0.96
6.28,6.35,"Sun, 06 Oct 2024 01:12:57 GMT",28359455,5.62,奥克股份,300082-SZE,2024-09-30,CNY,SZE,5.62,16.0813,169717029.1,0.87
7.4,7.47,"Sun, 06 Oct 2024 01:12:57 GMT",117164130,6.7,创世纪,300083-SZE,2024-09-30,CNY,SZE,6.62,15.4446,824698972.39,0.99
6.18,6.38,"Sun, 06 Oct 2024 01:12:57 GMT",24590120,5.75,海默科技,300084-SZE,2024-09-30,CNY,SZE,5.72,11.3514,146893552.4,0.63
32.81,32.81,"Sun, 06 Oct 2024 01:12:57 GMT",6702162,32.81,银之杰,300085-SZE,2024-09-30,CNY,SZE,32.81,20.0073,219897935.22,5.47
4.94,5.02,"Sun, 06 Oct 2024 01:12:57 GMT",48401775,4.58,康芝药业,300086-SZE,2024-09-30,CNY,SZE,4.4,14.3519,228424062.5,0.62
7.97,8.07,"Sun, 06 Oct 2024 01:12:57 GMT",53145783,7.26,荃银高科,300087-SZE,2024-09-30,CNY,SZE,7.2,13.6947,406818677.99,0.96
6.2,6.22,"Sun, 06 Oct 2024 01:12:57 GMT",275737896,5.52,长信科技,300088-SZE,2024-09-30,CNY,SZE,5.48,17.6471,1609629113.3,0.93
2.24,2.25,"Sun, 06 Oct 2024 01:12:57 GMT",122920542,1.97,金通灵,300091-SZE,2024-09-30,CNY,SZE,1.93,19.1489,257617129.92,0.36
11.3,11.5,"Sun, 06 Oct 2024 01:12:57 GMT",22298753,10.74,科新机电,300092-SZE,2024-09-30,CNY,SZE,10.14,13.0,241179807.85,1.3
17.75,17.88,"Sun, 06 Oct 2024 01:12:57 GMT",57541659,15.2,金刚光伏,300093-SZE,2024-09-30,CNY,SZE,15.0,19.1275,957607524.01,2.85
3.71,3.75,"Sun, 06 Oct 2024 01:12:57 GMT",165981909,3.38,国联水产,300094-SZE,2024-09-30,CNY,SZE,3.25,15.2174,581513600.82,0.49
7.0,7.08,"Sun, 06 Oct 2024 01:12:57 GMT",16865535,6.38,华伍股份,300095-SZE,2024-09-30,CNY,SZE,6.26,14.0065,112600362.15,0.86
3.36,3.43,"Sun, 06 Oct 2024 01:12:57 GMT",41561557,3.13,ST易联众,300096-SZE,2024-09-30,CNY,SZE,3.04,12.7517,133992706.7,0.38
7.19,7.3,"Sun, 06 Oct 2024 01:12:57 GMT",40704741,6.7,智云股份,300097-SZE,2024-09-30,CNY,SZE,6.37,14.127,279976850.46,0.89
5.07,5.16,"Sun, 06 Oct 2024 01:12:57 GMT",257034996,4.65,高新兴,300098-SZE,2024-09-30,CNY,SZE,4.52,15.2273,1243907193.29,0.67
5.93,5.93,"Sun, 06 Oct 2024 01:12:57 GMT",44218164,5.29,尤洛卡,300099-SZE,2024-09-30,CNY,SZE,5.27,14.9225,247687221.11,0.77
20.08,20.08,"Sun, 06 Oct 2024 01:12:57 GMT",51052995,16.82,双林股份,300100-SZE,2024-09-30,CNY,SZE,16.82,19.8806,930592249.65,3.33
17.6,17.84,"Sun, 06 Oct 2024 01:12:57 GMT",37304847,16.06,振芯科技,300101-SZE,2024-09-30,CNY,SZE,15.66,14.1375,625781966.83,2.18
7.94,7.99,"Sun, 06 Oct 2024 01:12:57 GMT",59650152,7.17,乾照光电,300102-SZE,2024-09-30,CNY,SZE,7.02,14.5743,450965177.98,1.01
6.09,6.25,"Sun, 06 Oct 2024 01:12:57 GMT",20409582,5.58,达刚控股,300103-SZE,2024-09-30,CNY,SZE,5.47,12.3616,119440752.71,0.67
6.78,6.88,"Sun, 06 Oct 2024 01:12:57 GMT",30198600,6.19,龙源技术,300105-SZE,2024-09-30,CNY,SZE,6.03,13.3779,195870803.0,0.8
9.34,9.48,"Sun, 06 Oct 2024 01:12:57 GMT",52584506,8.11,西部牧业,300106-SZE,2024-09-30,CNY,SZE,8.06,14.8831,455804963.53,1.21
10.4,10.6,"Sun, 06 Oct 2024 01:12:57 GMT",78638546,9.4,建新股份,300107-SZE,2024-09-30,CNY,SZE,9.22,14.1603,780168944.84,1.29
2.31,2.4,"Sun, 06 Oct 2024 01:12:57 GMT",57063086,2.1,*ST吉药,300108-SZE,2024-09-30,CNY,SZE,2.1,11.0577,128261319.17,0.23
13.56,13.8,"Sun, 06 Oct 2024 01:12:57 GMT",27465951,12.65,新开源,300109-SZE,2024-09-30,CNY,SZE,12.3,12.6246,357903095.65,1.52
3.65,3.75,"Sun, 06 Oct 2024 01:12:57 GMT",74165553,3.31,华仁药业,300110-SZE,2024-09-30,CNY,SZE,3.3,13.0031,260095984.71,0.42
2.84,2.87,"Sun, 06 Oct 2024 01:12:57 GMT",77252624,2.48,向日葵,300111-SZE,2024-09-30,CNY,SZE,2.48,16.8724,206701818.72,0.41
8.73,8.78,"Sun, 06 Oct 2024 01:12:57 GMT",23704964,8.0,万讯自控,300112-SZE,2024-09-30,CNY,SZE,7.84,13.0829,196990769.17,1.01
13.91,13.99,"Sun, 06 Oct 2024 01:12:57 GMT",45406573,12.58,顺网科技,300113-SZE,2024-09-30,CNY,SZE,12.45,16.5968,599955067.04,1.98
52.98,53.4,"Sun, 06 Oct 2024 01:12:57 GMT",33180638,48.31,中航电测,300114-SZE,2024-09-30,CNY,SZE,46.85,14.7996,1668990460.84,6.83
13.75,13.8,"Sun, 06 Oct 2024 01:12:57 GMT",105038054,12.13,长盈精密,300115-SZE,2024-09-30,CNY,SZE,11.96,17.2208,1348457823.18,2.02
1.52,1.58,"Sun, 06 Oct 2024 01:12:57 GMT",81416198,1.42,*ST嘉寓,300117-SZE,2024-09-30,CNY,SZE,1.39,11.7647,119617211.43,0.16
13.81,13.85,"Sun, 06 Oct 2024 01:12:57 GMT",115920158,12.15,东方日升,300118-SZE,2024-09-30,CNY,SZE,11.8,18.9492,1473560662.24,2.2
15.08,15.34,"Sun, 06 Oct 2024 01:12:57 GMT",11267243,13.79,瑞普生物,300119-SZE,2024-09-30,CNY,SZE,13.79,11.9525,164010575.68,1.61
6.68,6.93,"Sun, 06 Oct 2024 01:12:57 GMT",110760099,6.1,经纬辉开,300120-SZE,2024-09-30,CNY,SZE,5.95,13.4126,705356804.01,0.79
9.28,9.49,"Sun, 06 Oct 2024 01:12:57 GMT",35637980,8.53,阳谷华泰,300121-SZE,2024-09-30,CNY,SZE,8.37,12.0773,315881776.91,1.0
33.38,33.38,"Sun, 06 Oct 2024 01:12:57 GMT",102109883,30.15,智飞生物,300122-SZE,2024-09-30,CNY,SZE,30.11,19.9856,3268096559.58,5.56
5.8,5.92,"Sun, 06 Oct 2024 01:12:57 GMT",98356829,5.3,亚光科技,300123-SZE,2024-09-30,CNY,SZE,5.21,14.6245,545774535.12,0.74
62.45,62.98,"Sun, 06 Oct 2024 01:12:57 GMT",51128916,57.65,汇川技术,300124-SZE,2024-09-30,CNY,SZE,56.0,15.0092,3032341345.41,8.15
5.56,5.96,"Sun, 06 Oct 2024 01:12:57 GMT",64584051,5.16,ST聆达,300125-SZE,2024-09-30,CNY,SZE,5.12,8.1712,352884428.69,0.42
5.36,5.43,"Sun, 06 Oct 2024 01:12:57 GMT",12841659,4.9,锐奇股份,300126-SZE,2024-09-30,CNY,SZE,4.78,12.8421,65416296.93,0.61
16.76,17.0,"Sun, 06 Oct 2024 01:12:57 GMT",14072264,15.28,银河磁体,300127-SZE,2024-09-30,CNY,SZE,15.01,13.5501,225319909.53,2.0
4.58,4.78,"Sun, 06 Oct 2024 01:12:57 GMT",186043054,4.4,锦富技术,300128-SZE,2024-09-30,CNY,SZE,3.92,10.3614,808249950.57,0.43
8.13,8.25,"Sun, 06 Oct 2024 01:12:57 GMT",51920518,7.45,泰胜风能,300129-SZE,2024-09-30,CNY,SZE,7.35,12.4481,405142037.72,0.9
22.77,22.79,"Sun, 06 Oct 2024 01:12:57 GMT",66707294,19.86,新国都,300130-SZE,2024-09-30,CNY,SZE,19.86,19.09,1432010782.54,3.65
6.6,6.65,"Sun, 06 Oct 2024 01:12:57 GMT",170003438,6.0,英唐智控,300131-SZE,2024-09-30,CNY,SZE,5.79,16.8142,1053835409.62,0.95
4.65,4.65,"Sun, 06 Oct 2024 01:12:57 GMT",35967696,4.22,青松股份,300132-SZE,2024-09-30,CNY,SZE,4.09,13.6919,158664205.24,0.56
7.01,7.06,"Sun, 06 Oct 2024 01:12:57 GMT",190474296,6.3,华策影视,300133-SZE,2024-09-30,CNY,SZE,6.2,16.0596,1262580198.29,0.97
12.24,12.25,"Sun, 06 Oct 2024 01:12:57 GMT",80155029,10.85,大富科技,300134-SZE,2024-09-30,CNY,SZE,10.58,19.7652,907597893.62,2.02
3.17,3.23,"Sun, 06 Oct 2024 01:12:57 GMT",87961190,2.86,宝利国际,300135-SZE,2024-09-30,CNY,SZE,2.84,14.0288,267078483.8,0.39
23.2,23.39,"Sun, 06 Oct 2024 01:12:57 GMT",80644856,20.75,信维通信,300136-SZE,2024-09-30,CNY,SZE,20.38,16.4659,1769411487.91,3.28
4.78,4.92,"Sun, 06 Oct 2024 01:12:57 GMT",29085173,4.25,先河环保,300137-SZE,2024-09-30,CNY,SZE,4.24,15.7385,133672905.89,0.65
9.45,9.53,"Sun, 06 Oct 2024 01:12:57 GMT",27343022,8.79,晨光生物,300138-SZE,2024-09-30,CNY,SZE,8.56,12.7685,248191070.56,1.07
16.46,16.46,"Sun, 06 Oct 2024 01:12:57 GMT",89987367,14.11,晓程科技,300139-SZE,2024-09-30,CNY,SZE,13.67,19.9708,1339121521.89,2.74
6.44,6.51,"Sun, 06 Oct 2024 01:12:57 GMT",54389735,5.93,节能环境,300140-SZE,2024-09-30,CNY,SZE,5.76,14.795,333242578.09,0.83
9.52,9.75,"Sun, 06 Oct 2024 01:12:57 GMT",21331723,8.69,和顺电气,300141-SZE,2024-09-30,CNY,SZE,8.42,13.4684,193209463.95,1.13
14.72,14.72,"Sun, 06 Oct 2024 01:12:57 GMT",99726355,13.06,沃森生物,300142-SZE,2024-09-30,CNY,SZE,13.01,19.9674,1389114985.79,2.45
9.56,9.7,"Sun, 06 Oct 2024 01:12:57 GMT",29177600,8.52,盈康生命,300143-SZE,2024-09-30,CNY,SZE,8.52,15.4589,266323926.32,1.28
10.52,10.52,"Sun, 06 Oct 2024 01:12:57 GMT",185745998,9.35,宋城演艺,300144-SZE,2024-09-30,CNY,SZE,9.09,19.9544,1807171756.13,1.75
2.95,2.98,"Sun, 06 Oct 2024 01:12:57 GMT",103573554,2.68,中金环境,300145-SZE,2024-09-30,CNY,SZE,2.63,14.786,289811029.47,0.38
14.9,15.0,"Sun, 06 Oct 2024 01:12:57 GMT",69870547,13.51,汤臣倍健,300146-SZE,2024-09-30,CNY,SZE,13.25,15.0579,983477434.41,1.95
8.37,8.41,"Sun, 06 Oct 2024 01:12:57 GMT",133224111,7.36,香雪制药,300147-SZE,2024-09-30,CNY,SZE,7.36,17.5562,1055671495.02,1.25
3.7,3.72,"Sun, 06 Oct 2024 01:12:57 GMT",118524353,3.33,天舟文化,300148-SZE,2024-09-30,CNY,SZE,3.19,17.0886,409891445.91,0.54
6.94,7.05,"Sun, 06 Oct 2024 01:12:57 GMT",80949789,6.19,睿智医药,300149-SZE,2024-09-30,CNY,SZE,6.05,14.1447,527229574.3,0.86
4.03,4.09,"Sun, 06 Oct 2024 01:12:57 GMT",35532200,3.64,世纪瑞尔,300150-SZE,2024-09-30,CNY,SZE,3.55,15.8046,135668132.0,0.55
18.0,18.36,"Sun, 06 Oct 2024 01:12:57 GMT",17295481,16.41,昌红科技,300151-SZE,2024-09-30,CNY,SZE,16.4,11.1111,301057556.93,1.8
3.44,3.44,"Sun, 06 Oct 2024 01:12:57 GMT",168404765,3.44,新动力,300152-SZE,2024-09-30,CNY,SZE,3.02,19.8606,570560155.29,0.57
7.74,7.9,"Sun, 06 Oct 2024 01:12:57 GMT",31318851,7.0,科泰电源,300153-SZE,2024-09-30,CNY,SZE,6.95,15.0074,230487086.65,1.01
6.12,6.22,"Sun, 06 Oct 2024 01:12:57 GMT",11894067,5.68,瑞凌股份,300154-SZE,2024-09-30,CNY,SZE,5.5,12.0879,70235263.66,0.66
5.47,5.48,"Sun, 06 Oct 2024 01:12:57 GMT",70109054,5.1,安居宝,300155-SZE,2024-09-30,CNY,SZE,4.8,17.1306,362603699.42,0.8
3.0,3.04,"Sun, 06 Oct 2024 01:12:57 GMT",71555827,2.66,新锦动力,300157-SZE,2024-09-30,CNY,SZE,2.66,16.7315,204370278.14,0.43
4.49,4.55,"Sun, 06 Oct 2024 01:12:57 GMT",77636440,4.07,振东制药,300158-SZE,2024-09-30,CNY,SZE,4.0,15.7216,332716225.58,0.61
2.97,3.02,"Sun, 06 Oct 2024 01:12:57 GMT",213421885,2.68,新研股份,300159-SZE,2024-09-30,CNY,SZE,2.58,16.9291,598238717.45,0.43
5.52,5.64,"Sun, 06 Oct 2024 01:12:57 GMT",37256189,5.15,秀强股份,300160-SZE,2024-09-30,CNY,SZE,5.05,12.4236,198052598.6,0.61
27.5,27.53,"Sun, 06 Oct 2024 01:12:57 GMT",15510735,24.35,华中数控,300161-SZE,2024-09-30,CNY,SZE,24.35,17.8235,402243493.22,4.16
7.57,7.72,"Sun, 06 Oct 2024 01:12:57 GMT",61778965,6.85,雷曼光电,300162-SZE,2024-09-30,CNY,SZE,6.68,15.0456,443016825.92,0.99
1.9,1.95,"Sun, 06 Oct 2024 01:12:57 GMT",57431532,1.74,ST先锋,300163-SZE,2024-09-30,CNY,SZE,1.7,12.426,104095539.08,0.21
4.28,4.41,"Sun, 06 Oct 2024 01:12:57 GMT",87211389,3.91,通源石油,300164-SZE,2024-09-30,CNY,SZE,3.89,12.6316,360589067.02,0.48
3.61,3.64,"Sun, 06 Oct 2024 01:12:57 GMT",83516303,3.16,天瑞仪器,300165-SZE,2024-09-30,CNY,SZE,3.16,15.7051,283156136.85,0.49
8.81,8.81,"Sun, 06 Oct 2024 01:12:57 GMT",114417052,7.72,东方国信,300166-SZE,2024-09-30,CNY,SZE,7.72,20.0272,951867203.88,1.47
1.89,1.94,"Sun, 06 Oct 2024 01:12:57 GMT",43986835,1.77,*ST迪威,300167-SZE,2024-09-30,CNY,SZE,1.72,11.1765,80063856.35,0.19
7.28,7.28,"Sun, 06 Oct 2024 01:12:57 GMT",64556163,6.53,万达信息,300168-SZE,2024-09-30,CNY,SZE,6.5,19.9341,452952796.06,1.21
9.62,9.62,"Sun, 06 Oct 2024 01:12:57 GMT",98794048,8.85,天晟新材,300169-SZE,2024-09-30,CNY,SZE,8.58,19.9501,908012137.45,1.6
8.89,8.9,"Sun, 06 Oct 2024 01:12:57 GMT",112810636,7.81,汉得信息,300170-SZE,2024-09-30,CNY,SZE,7.77,19.0094,943278420.33,1.42
13.56,13.84,"Sun, 06 Oct 2024 01:12:57 GMT",26965035,12.49,东富龙,300171-SZE,2024-09-30,CNY,SZE,12.38,14.9153,352737677.91,1.76
5.4,5.5,"Sun, 06 Oct 2024 01:12:57 GMT",83219140,4.98,中电环保,300172-SZE,2024-09-30,CNY,SZE,4.89,12.0332,433045279.52,0.58
4.35,4.38,"Sun, 06 Oct 2024 01:12:57 GMT",52256366,3.97,福能东方,300173-SZE,2024-09-30,CNY,SZE,3.89,14.4737,216771240.19,0.55
15.76,16.18,"Sun, 06 Oct 2024 01:12:57 GMT",14467996,14.55,元力股份,300174-SZE,2024-09-30,CNY,SZE,14.3,12.5714,220433131.72,1.76
6.12,6.2,"Sun, 06 Oct 2024 01:12:57 GMT",54033904,5.56,朗源股份,300175-SZE,2024-09-30,CNY,SZE,5.51,13.7546,316499008.48,0.74
6.55,6.57,"Sun, 06 Oct 2024 01:12:57 GMT",58927627,5.9,派生科技,300176-SZE,2024-09-30,CNY,SZE,5.65,14.9123,358060608.28,0.85
